"OTU" "p_value" "BH_FDR" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"f8a6321063d75def50c820be24b3fbd0" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Fulvivirgaceae" "Chryseolinea" "Chryseolinea_serpens"
"a5b8e711d78f05c45a54f8e32ef3dafa" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Cytophaga" "Cytophaga_hutchinsonii"
"X4abbb9f5c6e0b9c2f61db1e4b06e76d1" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X3b572af0bb6e5c5844eab25d2b0bdc93" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"d0461c5f533a4d51f4fc892f9a9ac5da" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium_yonginense"
"X7331c6a4b1e256f05f99d3b757a5d1b8" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"ce938ece034fd10a91f88dca7204698a" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium_columnare"
"X25ea466579fce6fc5ef6194454acae45" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"b6c84b2f96bcc5c35bd21f3e3cdb9f37" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium_fulvum"
"X59d2e226b75343af5b5562327c21f92f" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"d08633426cd8aaa732736b307f55b890" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium_pectinovorum"
"X2947a82b888ecdee07d62d79dddc4b88" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X82278f76852594d7ef819fd2232135fa" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X5575f39e6d99ecf62aed2ad1dc3dad2c" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X2b8cea3f4b2ff94d8c215af334d69bb1" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"b3a72de2a256537521b3bdcf944a7f7f" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Flavobacterium_hauense"
"e403fac1e6d259d1a54bfba358bd4590" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Weeksellaceae" "Chryseobacterium" "Chryseobacterium_hagamense"
"c446cd5d6780f2659d1b0fe65cbd0a92" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Arcticibacter" "Arcticibacter_tournemirensis"
"e2fbe3b113491361e1670e7726cc0af9" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Pedobacter_agri"
"X617afcd82c8a47b4da2da7c3c5b1fba6" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"e12a6e0d35d0380e1e4c79f82c2e5084" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Pedobacter_glucosidilyticus"
"X88905fcc8b8dcd1a1e71741422096188" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"c75606820520527c2ecbb836a1ac7442" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Crocinitomicaceae" "Fluviicola" "Candidatus_Fluviicola"
"X300e81a6070d85d7f9fd96ab174cc0f0" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X9dc872f5576d914b32be5af260db2f92" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"b032dc73d3200554fd136f69ce251c4d" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Terrimonas" "Terrimonas_aquatica"
"ba21eae93c596abe2b3dcfdfc7dc241b" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Taibaiella" "Taibaiella_chishuiensis"
"X13fe37f05bc388ffa7a1dbbac51aedaf" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X7795ab372bffa100e1f415f3cee867cb" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"d357866ac649395050ef386e63ae871e" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Niastella" "Niastella_hibisci"
"a8ac86dfbd50381bb30441031c068519" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Niastella" "Niastella_populi"
"X9554a3b0b73647704f6fbba734a86e43" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0882ea823514027e536addb0d3ba5a8c" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X8118d00e2fac309578b7d23f69a829b4" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"e3123ea64a10cd8f8aec4a661398d9ab" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "Ferruginibacter_profundus"
"X04efbf46b314e5a6c45b55ae08a45c2b" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"e07bd5b114af0a9817c01808f55434a8" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Bacteroidetes" "Chitinophagia" "Chitinophagales" "Chitinophagaceae" "Terrimonas" "Terrimonas_suqianensis"
"X07a6cc449a875258222bb57402c2d2f9" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X9c6dc35fc7d23c5c801ddd9788969af3" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X88a009404bba8f9e04f8304fda0ba6b9" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0212f016d4033e6d89a947fcd37b0a2c" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"abf945ab6a656a93907f442f6949624c" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Luteolibacter" "Luteolibacter_gellanilyticus"
"X18df002ab87841ae148ade899a767d65" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X1e2de3b9167ac1a65cdb4743de8f95d0" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X3cb147c5b4953d3152dfced1b1ac11ff" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"b30c3c6ccce00b5b8872d5187301b8c9" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" "Chthoniobacter_flavus"
"X1516275d61f551df202dcb21af0e6365" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X2f5b4681f7934328094adabf323ac2a5" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0e76df19efe7c75ad300a47de08f395d" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X30109aab081261169570e954cea7b5d1" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0741c746b10de94a1cfa84b47301eeed" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X413df624f697a5b24683f8a6ce2e2a27" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0a366f5fa259b7e50800a273c7810699" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"ab7478f8f149aa2eabe102accc4acb62" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Rubinisphaera" "Rubinisphaera_brasiliensis"
"X4623a41b3dd98340b711910fcc570f24" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X2dd59c5f84d22f46c25457c86d1b6478" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X76a8b1d10b00e7ee7b72d4a1592fc125" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X918a4af5eef94f003350059ffd640838" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X26b8752c8e52c9796de4ad4c32278fc1" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X8798ccb493bfb9af19e2825fa566d70c" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"ff6f7cb768c5accbface18f1036ac648" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Streptomycetales" "Streptomycetaceae" "Streptomyces" "Streptomyces_tumenensis"
"b9a7b62e31240d19170a7580789a009f" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" "Conexibacter_arvalis"
"f290241150f1186fce19594593882eb4" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Nocardioides_iriomotensis"
"ce6481c356d028fb634e9de8b75316de" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Nocardioides_iriomotensis"
"c24ab7317e2fb56bae48f2626f427bcc" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Nocardioides_dilutus"
"d94ad34f9c5917cc700b903bd844e5a7" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Nocardioides_ginsengiglaebae"
"X3c7a762e2dc65858b411d41bac434823" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X218737ecce0f59745e47af30f7c63ce1" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X7b5df51acea2647a999600eac8b8b849" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X868b2b1aa798d7605b06594afc05f785" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X33584612b9fd55116846dcc6bbe4c101" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X29c7605313b68ebd8c7e01ef973fa5cc" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X28b0ccbdfe109ae7198aaea563d5cf55" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X4f2322c22498b98818eea6a2aab05aa7" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X5fbfdd246264980ad52bc88ba2c444dd" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"ce5b788e8958e3045c9f148b0c3954ef" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Actinomycetia" "Micrococcales" "Microbacteriaceae" "Agromyces" "Agromyces_terreus"
"X6e7b117285a59ce736670c67d6d06ca0" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X6ee2da2dd0c2028468feda18c2dd2510" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X1f89c2f95608e215368d161987c7d167" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"aac34df365b0dcdf5e4872849df1beb7" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Ilumatobacteraceae" "Desertimonas" "Desertimonas_flava"
"d3c1272f463308df82acc33c95aa7ba2" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Chloroflexi" "Anaerolineae" "Aggregatilineales" "Aggregatilineaceae" "Aggregatilinea" "Aggregatilinea_lenta"
"e21106c2000d26b8a1fc03ba86b3934c" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Chloroflexi" "Anaerolineae" "Aggregatilineales" "Aggregatilineaceae" "Aggregatilinea" "Aggregatilinea_lenta"
"X1f76dfa5640ce44446f3ec32183d50fe" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"a820bd59bba8d1cc401b56f163fa526f" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Oscillospiraceae" "Ruminiclostridium" "[Clostridium]_papyrosolvens"
"aa376ce0ab74866b9f0415c6f95b79df" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Chloroflexi" "Anaerolineae" "SBR1031" "SBR1031" "SBR1031" "anaerobic_digester"
"d1143700eb089cf4f24a751323edc1a6" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" "Kouleothrix" "Kouleothrix_aurantiaca"
"X9ba00b1c2fd5c45136eb93fb37dad1f8" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"da2e8757f7227f6f008b3a6e1bb20bcc" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Chloroflexi" "Chloroflexia" "Herpetosiphonales" "Herpetosiphonaceae" "Herpetosiphon" "Herpetosiphon_geysericola"
"X246e51fc6084745c468d26f91120d110" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X0b6652bb8944f0ab4d1f46ae8d719e92" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X24a3e8c5eb3c059318c4c4b49d9ac628" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"d7ae88ca2eb4c73b76eb7a42fe94e689" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Armatimonadetes" "Fimbriimonadia" "Fimbriimonadales" "Fimbriimonadaceae" "Fimbriimonas" "Fimbriimonas_ginsengisoli"
"X127b42def3027a62022611a401aac313" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X86ed653f677f96a1675f31d6cd5f2966" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"bc6853a720e71d30fd7e5915f158fd04" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Aquificae" "Aquificae" "Desulfurobacteriales" "Desulfurobacteriaceae" "Desulfurobacterium" "Desulfurobacterium_crinifex"
"d6b955bdd76e97b6759d076caab271b6" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "Armatimonas_rosea"
"X9da40c268bafd296cc15f460082e9b64" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"ee94140afb33c4597d5185aceb1ffbd4" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Hungatella" "Hungatella_xylanolytica"
"X2ce8114b436b478c5703e9d518997251" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X6b9327885e4803f69a92f0719228ff90" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"a240604b5a31078120fc88124eda97a1" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Alicyclobacillaceae" "Tumebacillus" "Tumebacillus_soli"
"X34260a1f36ebcf1d1f00ba54a17fa9a7" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"d4b8a266fbca3d5bc0adf1d8d5539add" 1.2696829404913e-56 1.2696829404913e-56 "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus" "Paenibacillus_ruminocola"
"X9db60f021c5e152b6f2df090df5abc9f" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X7ec5a50ca9391340f6b702379541b939" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X8091ecebe425a3de1eb3d7ceb43b8759" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"X8dc74b7d769a5d6bf280b7612310fe80" 1.2696829404913e-56 1.2696829404913e-56 NA NA NA NA NA NA NA
"c157579ac8ccd7b039efc92f906339c1" 1.47151707514417e-56 1.47151707514417e-56 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhizobiaceae" "Rhizobium" "Rhizobium_azooxidifex"
"X12e8eccada8699f0a5f1237312396428" 1.57353263135978e-56 1.57353263135978e-56 NA NA NA NA NA NA NA
"X320e3e03b8d04ebf78f462331b4de77e" 1.63809217365398e-56 1.63809217365398e-56 NA NA NA NA NA NA NA
"X27176e120e904044c871389167e5a8ba" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"ef85f6a4a1f4df9e70dcf05ad312cecd" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfosarcina" "Desulfosarcina_variabilis"
"X7ad9510117c402dd5fe8e10eb57d1e10" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"ccfa115ae45a753e47ce333c1299f3ba" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Brazilian_Huanglongbing"
"bf9d485e3997d97b6d6b6e1b55b4fb7d" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Malaysian_periwinkle"
"X4b0f2b3003969683b149ff70c287c97a" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"dbf77297f22ae2884f6ca1acb32589e3" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Cockscomb_flat"
"X030c57e2248390b8bb5cdb90455fead1" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X9251da45d8361ca6c39533ac6e2643f9" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X1e5f6c40a7221aa5829be57942bc780c" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X6d5f68ca6ddfda4dd2496342f53ff443" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X865807eb0bb5054fe6048e9e5dcee0d5" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X901f38bc6b0ae9118f69dae1c6c3fb08" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X2ac495125497dc298f21744fa3913452" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"f027e6615f25dbca3c0370c05d1c8836" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"a1d3b70e344bc3c6ba283b966ed3c7be" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Australian_lucerne"
"X5375a4331c9e182e38c7a6c651a5fc55" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X3d0c4704d0766d45f980c818b1d1a87d" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"a132e3139409824ce2195f4df650e7d8" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Australian_lucerne"
"X81f557c9f86502b56a7ec9c7cb94f11a" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X3e64713d7bc9bcce42dd93ca34cdf010" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X44a71a78e2c75724580b477316fdafa8" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"ae7a6b804e9964c3811624eadcf0990c" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"X8724f16b3aa591fcdd72e6e726680c93" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X36dff5f66dd2f5892b3c9d70a010ee84" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X9a1be7b21aa20fec4c415121d6bbcb15" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X22fde4a13773fc171cbb93ed07eb67c4" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X7db419e4f3e7ca957641a383f998bd7e" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X381cee096e32153522474ec0070c1bc8" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X2b7a2e269cc8054173bc39db28dc9505" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X412f7fdb21cbc1dfa893b7cdcf648252" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"fd1babe4094d65b57a81b63f5ccd965e" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Acidobacteria" "Acidobacteriia" "Acidobacteriales" "Acidobacteriaceae" "Acidicapsa" "Acidicapsa_acidisoli"
"X244200693f74af124cd051812a08f115" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"f4b2abf73d14ef2483050653769f14df" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"ca3a00ce48aeb8517f01a7f0b821bead" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "'Solanum_tuberosum'_phytoplasma"
"ad4ced69a2d111a21995fe7d5a99096e" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Fusobacteria" "Fusobacteriia" "Fusobacteriales" "Fusobacteriaceae" "Fusobacterium" "Fusobacterium_naviforme"
"X9d7227415454b33b31f7f2b5043a4b09" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"f217cb51d276fe7cd4bcc5a415e20b2d" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_cricetuli"
"d3fbefeac25a1e896568c6701b41f160" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"X29dc7bdc8920865d3604577e90e53da9" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"ae36c0c68458366675fcd19abec10e57" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_cricetuli"
"X97f278a032b28dab168a71415c755b65" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X8c8659b8eb0ed7c9a04a6654b2c9dbb6" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X315de1bbd3d0b1bc760742b9dedeaf41" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X0d39df715656bd3e418b886d7469bc73" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X47948a70523b72c4358b9a6bbf0b0ce2" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"c25f31f456d8bf27e22290ac6535ccf4" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"X9303cdbfd9de7a915d99e3f7b7248204" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"e28f831bf6c998d39da2103bb5061d03" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Ureaplasma" "Ureaplasma_zalophigenitalium"
"X2b11260b478e541c8a6363a1e2527d38" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"X7369fac8376afb8dae973f593ce9edfb" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"b4096744bf1c17327ccb3576b94fe489" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Paracoccus" "Paracoccus_stylophorae"
"X2d590451618db2ae5802839959a3ce42" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"c72182b5a8224733e71376424d3e7554" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_guelmensis"
"X101ef4f10bea899fff6e562d0739c845" 1.68259084049929e-56 1.68259084049929e-56 NA NA NA NA NA NA NA
"de3cfabb6aa5d347a04990aa7d572d97" 1.68259084049929e-56 1.68259084049929e-56 "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Roseobacteraceae" "Roseovarius" "Roseovarius_salinarum"
